userId,locality,keywords,u_type,dest_fav
3951,Bonakouamouang,"Cuisine,Boisson gratuite,Ambiance chaleureuse,Wi-Fi gratuit,Animaux acceptés,Sport,Assistance bagages,Chauffeur expérimenté,Langue parlée,Conduite souple,Musique,Connectivité,Navigation GPS,Ponctualité",Traveler,Kousseri
1925,Nkongsamba,"Connectivité,Espace de rangement,Conversation",Traveler,Mutengene
4462,Bonabéri,"Connectivité,Assistance bagages,Ambiance chaleureuse,Éclairage tamisé,Animaux acceptés,Climatisation",Traveler,Buea
3218,Mbalmayo,"Navigation GPS,Boisson gratuite,Silence,Sièges inclinables,Conversation,Langue parlée,Wi-Fi gratuit,Sport,Confort,Vue panoramique,Musique",Planner,Kribi
2823,Bali,"Navigation GPS,Conduite souple,Ambiance chaleureuse,Sièges inclinables,Sport,Animaux acceptés,Vue panoramique,Silence,Boisson gratuite,Chauffeur expérimenté,Cuisine,Connectivité,Conversation,Musique",Traveler,Beti
2881,Bamenda,"Musique,Connectivité,Animaux acceptés,Cuisine,Navigation GPS,Ponctualité,Vue panoramique,Éclairage tamisé,Silence,Climatisation,Conduite souple,Confort,Assistance bagages",Traveler,Melong
508,Dibombari,"Cuisine,Conduite souple,Conversation,Musique,Climatisation,Animaux acceptés,Sport,Assistance bagages,Boisson gratuite,Ponctualité,Chauffeur expérimenté,Navigation GPS,Connectivité,Ambiance chaleureuse,Langue parlée,Confort,Espace de rangement,Éclairage tamisé,Silence,Vue panoramique,Sièges inclinables",Planner,Campo
246,Bali,"Sièges inclinables,Conduite souple,Silence,Ambiance chaleureuse,Vue panoramique,Connectivité,Musique,Assistance bagages,Animaux acceptés,Boisson gratuite,Sport,Cuisine,Wi-Fi gratuit,Langue parlée,Ponctualité,Éclairage tamisé",Traveler,Campo
1821,Nanga-Eboko,"Animaux acceptés,Musique,Cuisine,Vue panoramique",Planner,Kousseri
2041,Bonakouamouang,"Vue panoramique,Animaux acceptés,Conversation,Conduite souple,Éclairage tamisé,Navigation GPS,Boisson gratuite,Climatisation,Sport,Chauffeur expérimenté,Connectivité,Confort,Cuisine,Sièges inclinables,Musique,Espace de rangement,Ambiance chaleureuse,Assistance bagages,Ponctualité,Wi-Fi gratuit,Langue parlée,Silence",Traveler,Bonakouamouang
4349,Yagoua,"Éclairage tamisé,Connectivité,Navigation GPS,Espace de rangement,Silence,Animaux acceptés,Langue parlée,Confort,Conversation",Planner,Maroua
1716,Fontem,"Cuisine,Sport,Navigation GPS,Confort,Sièges inclinables,Connectivité,Silence,Assistance bagages,Vue panoramique",Traveler,Bali
1392,Bali,"Sport,Espace de rangement,Musique,Éclairage tamisé,Wi-Fi gratuit,Langue parlée,Vue panoramique,Chauffeur expérimenté,Ponctualité,Confort,Sièges inclinables,Ambiance chaleureuse,Conversation,Conduite souple,Navigation GPS,Climatisation,Animaux acceptés,Assistance bagages,Cuisine",Traveler,Dibombari
3829,Muyuka,"Wi-Fi gratuit,Assistance bagages,Ponctualité,Vue panoramique,Chauffeur expérimenté,Sport,Boisson gratuite,Silence,Musique,Langue parlée,Conversation,Climatisation,Confort,Sièges inclinables,Conduite souple,Navigation GPS,Connectivité,Ambiance chaleureuse,Éclairage tamisé,Animaux acceptés,Cuisine,Espace de rangement",Planner,Batibo
4137,Belo,"Conduite souple,Animaux acceptés,Wi-Fi gratuit,Éclairage tamisé,Assistance bagages,Navigation GPS,Espace de rangement",Traveler,Batibo
451,Melong,"Éclairage tamisé,Confort,Conversation",Traveler,Nkongsamba
1274,Batibo,"Silence,Wi-Fi gratuit,Confort,Connectivité,Climatisation,Ambiance chaleureuse,Assistance bagages,Langue parlée,Espace de rangement",Traveler,Bonaberi
2528,Bafia,"Animaux acceptés,Boisson gratuite,Climatisation,Langue parlée,Cuisine,Sport,Vue panoramique,Espace de rangement,Chauffeur expérimenté",Traveler,Mbouda
1839,Figuif,"Sport,Climatisation,Confort,Cuisine,Conversation,Sièges inclinables,Musique,Assistance bagages,Langue parlée,Silence,Éclairage tamisé,Chauffeur expérimenté,Wi-Fi gratuit,Animaux acceptés,Connectivité,Espace de rangement,Boisson gratuite,Navigation GPS,Ponctualité,Ambiance chaleureuse,Vue panoramique,Conduite souple",Planner,Belo
1556,Mbalmayo,"Assistance bagages,Vue panoramique,Sport,Éclairage tamisé,Animaux acceptés,Chauffeur expérimenté,Musique,Connectivité,Confort,Espace de rangement,Wi-Fi gratuit,Conduite souple,Langue parlée,Ambiance chaleureuse,Cuisine,Conversation,Silence,Boisson gratuite,Sièges inclinables,Navigation GPS,Ponctualité,Climatisation",Planner,Kousseri
3978,Boutours,"Confort,Conduite souple,Animaux acceptés,Conversation,Wi-Fi gratuit,Espace de rangement,Navigation GPS,Ambiance chaleureuse,Assistance bagages,Langue parlée,Éclairage tamisé,Silence,Sport,Chauffeur expérimenté,Climatisation,Vue panoramique,Sièges inclinables",Planner,Mutengene
3842,Bonabéri,Climatisation,Planner,Bonamoussadi
3014,Nanga-Eboko,"Sport,Sièges inclinables,Animaux acceptés,Wi-Fi gratuit,Langue parlée,Éclairage tamisé,Ponctualité,Boisson gratuite",Traveler,Bonanjo
1641,Mbanga,"Musique,Chauffeur expérimenté,Connectivité,Conversation,Cuisine,Navigation GPS,Confort,Assistance bagages,Vue panoramique,Espace de rangement,Éclairage tamisé",Planner,Bandjoun
3101,Mutengene,"Éclairage tamisé,Connectivité,Silence,Animaux acceptés,Confort,Musique,Climatisation,Conduite souple,Boisson gratuite,Assistance bagages,Sièges inclinables,Ponctualité,Vue panoramique,Navigation GPS",Traveler,Yagoua
2583,Yaounde,"Connectivité,Langue parlée,Sièges inclinables,Confort,Conversation,Assistance bagages,Vue panoramique,Ambiance chaleureuse,Silence,Climatisation,Espace de rangement,Cuisine,Chauffeur expérimenté,Boisson gratuite",Traveler,Essos
501,Dibombari,"Ambiance chaleureuse,Animaux acceptés,Boisson gratuite,Musique,Vue panoramique,Espace de rangement,Navigation GPS,Chauffeur expérimenté",Planner,Figuif
258,Nkongsamba,"Éclairage tamisé,Ponctualité,Sièges inclinables,Chauffeur expérimenté,Espace de rangement,Sport,Langue parlée,Ambiance chaleureuse,Silence,Conversation,Vue panoramique,Connectivité,Boisson gratuite,Animaux acceptés,Wi-Fi gratuit,Confort",Planner,Belo
4078,Figuif,"Conduite souple,Silence,Vue panoramique,Climatisation,Musique,Sièges inclinables,Confort,Espace de rangement,Ponctualité,Boisson gratuite,Cuisine,Éclairage tamisé,Sport,Conversation,Navigation GPS,Connectivité,Chauffeur expérimenté,Assistance bagages",Traveler,Campo
2532,Dibombari,"Ambiance chaleureuse,Animaux acceptés,Éclairage tamisé,Musique",Planner,Mbandjock
1012,Fontem,"Connectivité,Éclairage tamisé,Cuisine,Silence,Espace de rangement,Langue parlée,Boisson gratuite,Ambiance chaleureuse,Sièges inclinables",Planner,Nanga-Eboko
1979,Bali,"Langue parlée,Assistance bagages,Vue panoramique,Conversation,Boisson gratuite,Ponctualité,Animaux acceptés,Wi-Fi gratuit",Planner,Bertoua
2821,Guider,"Cuisine,Espace de rangement,Confort,Ponctualité,Boisson gratuite,Conversation,Climatisation,Silence,Langue parlée,Sport,Éclairage tamisé",Traveler,Edéa
1502,Edéa,"Ponctualité,Wi-Fi gratuit,Sport,Connectivité,Cuisine,Silence,Vue panoramique,Chauffeur expérimenté,Animaux acceptés,Boisson gratuite,Musique,Climatisation,Éclairage tamisé,Espace de rangement,Navigation GPS,Conversation,Confort",Traveler,Nanga-Eboko
3562,Yaounde,"Animaux acceptés,Cuisine,Espace de rangement,Éclairage tamisé,Sport,Boisson gratuite,Conduite souple",Planner,Essos
1437,Bafoussam,"Boisson gratuite,Ponctualité,Vue panoramique,Sport,Silence,Confort,Connectivité,Cuisine,Conversation,Chauffeur expérimenté,Éclairage tamisé,Climatisation,Ambiance chaleureuse,Sièges inclinables,Musique,Wi-Fi gratuit,Espace de rangement,Assistance bagages,Conduite souple,Langue parlée,Navigation GPS",Planner,Bertoua
1739,Muyuka,"Assistance bagages,Conversation,Sièges inclinables,Boisson gratuite,Climatisation,Silence,Chauffeur expérimenté,Musique,Éclairage tamisé,Sport,Animaux acceptés,Langue parlée,Vue panoramique,Ponctualité,Confort,Connectivité,Conduite souple,Espace de rangement,Cuisine,Ambiance chaleureuse",Traveler,Belo
2147,Belabo,"Wi-Fi gratuit,Musique,Chauffeur expérimenté,Connectivité,Vue panoramique,Sport,Boisson gratuite,Ambiance chaleureuse,Navigation GPS,Langue parlée,Ponctualité,Silence,Éclairage tamisé",Planner,Meiganga
4251,Nkongsamba,"Espace de rangement,Conversation,Musique,Navigation GPS,Conduite souple,Ponctualité,Confort,Animaux acceptés,Chauffeur expérimenté",Traveler,Bali
4996,Bertoua,"Conversation,Navigation GPS,Sport",Planner,Bafia
2910,Yaounde,"Connectivité,Ambiance chaleureuse,Musique,Cuisine,Langue parlée,Assistance bagages,Animaux acceptés,Vue panoramique,Navigation GPS,Sièges inclinables,Confort,Sport,Conduite souple,Climatisation,Chauffeur expérimenté,Espace de rangement,Silence,Éclairage tamisé,Conversation,Ponctualité,Boisson gratuite",Traveler,Campo
1676,Douala,"Silence,Wi-Fi gratuit,Assistance bagages,Sport,Vue panoramique,Ambiance chaleureuse,Musique,Sièges inclinables,Animaux acceptés,Confort,Boisson gratuite,Espace de rangement,Ponctualité,Éclairage tamisé",Traveler,Belabo
676,Essos,"Langue parlée,Cuisine,Espace de rangement,Éclairage tamisé,Boisson gratuite,Animaux acceptés,Assistance bagages,Connectivité,Sport,Vue panoramique",Traveler,Yaounde
2974,Limbe,"Assistance bagages,Musique,Ambiance chaleureuse,Boisson gratuite,Silence,Conversation,Conduite souple,Climatisation,Espace de rangement,Animaux acceptés,Cuisine,Langue parlée,Sièges inclinables,Éclairage tamisé",Planner,Nkongsamba
4240,Nkongsamba,"Wi-Fi gratuit,Confort,Climatisation,Boisson gratuite,Connectivité,Ponctualité,Conversation,Chauffeur expérimenté,Sport,Conduite souple,Espace de rangement,Cuisine,Silence,Navigation GPS,Musique",Planner,Mbouda
339,Bamenda,"Langue parlée,Ambiance chaleureuse,Ponctualité,Animaux acceptés,Espace de rangement,Éclairage tamisé,Musique,Cuisine",Traveler,Loum
878,Bafia,"Langue parlée,Sport,Wi-Fi gratuit,Climatisation,Chauffeur expérimenté,Confort,Boisson gratuite,Navigation GPS,Sièges inclinables,Silence,Connectivité",Planner,Nanga-Eboko
4522,Mbouda,"Navigation GPS,Éclairage tamisé,Assistance bagages,Conversation,Boisson gratuite,Wi-Fi gratuit,Sièges inclinables,Animaux acceptés,Chauffeur expérimenté,Silence,Confort,Langue parlée,Connectivité",Traveler,Garoua
540,Fontem,"Conversation,Chauffeur expérimenté,Conduite souple,Musique,Silence,Ambiance chaleureuse",Traveler,Buea
4060,Bonaberi,"Sièges inclinables,Sport,Conversation,Cuisine,Animaux acceptés,Chauffeur expérimenté,Conduite souple,Espace de rangement,Assistance bagages,Éclairage tamisé,Musique,Ambiance chaleureuse,Boisson gratuite,Ponctualité,Climatisation,Connectivité,Vue panoramique,Navigation GPS",Traveler,Edéa
1039,Melong,"Espace de rangement,Ponctualité,Sièges inclinables,Boisson gratuite,Assistance bagages,Langue parlée,Vue panoramique,Chauffeur expérimenté",Traveler,Bonabéri
279,Banga Bakundu,"Connectivité,Sport,Ambiance chaleureuse,Chauffeur expérimenté,Conduite souple,Animaux acceptés,Langue parlée,Confort,Espace de rangement,Sièges inclinables,Assistance bagages,Boisson gratuite,Silence,Climatisation,Vue panoramique,Conversation,Navigation GPS,Musique,Cuisine,Ponctualité,Wi-Fi gratuit,Éclairage tamisé",Traveler,Banga Bakundu
1201,Mokolo,"Silence,Conversation,Conduite souple,Confort,Navigation GPS,Wi-Fi gratuit,Vue panoramique,Langue parlée,Sport,Boisson gratuite,Chauffeur expérimenté,Ambiance chaleureuse",Planner,Maroua
154,Beti,"Ambiance chaleureuse,Confort,Sport,Chauffeur expérimenté,Connectivité,Conduite souple,Ponctualité,Wi-Fi gratuit,Silence,Conversation,Espace de rangement,Animaux acceptés,Vue panoramique,Boisson gratuite,Sièges inclinables,Musique,Assistance bagages,Navigation GPS,Éclairage tamisé",Planner,Buea
4566,Mbouda,"Boisson gratuite,Sport,Sièges inclinables,Ponctualité,Connectivité,Conversation,Conduite souple,Navigation GPS,Espace de rangement",Traveler,Dibombari
194,Garoua,"Boisson gratuite,Climatisation,Éclairage tamisé,Langue parlée,Vue panoramique,Assistance bagages,Conduite souple,Sièges inclinables,Ponctualité,Confort,Espace de rangement,Silence,Sport,Conversation,Animaux acceptés,Navigation GPS,Chauffeur expérimenté",Planner,Belabo
575,Bertoua,"Conduite souple,Climatisation,Confort,Silence,Chauffeur expérimenté,Vue panoramique,Sport,Musique,Assistance bagages,Conversation,Wi-Fi gratuit,Animaux acceptés,Éclairage tamisé,Langue parlée,Boisson gratuite,Sièges inclinables,Cuisine,Espace de rangement,Connectivité,Ponctualité,Ambiance chaleureuse",Traveler,Fontem
2713,Bonamoussadi,"Conduite souple,Espace de rangement,Vue panoramique,Sport",Traveler,Banga Bakundu
4457,Messa,"Langue parlée,Cuisine,Silence",Planner,Mokolo
1410,Bali,"Musique,Ambiance chaleureuse,Conversation,Climatisation,Navigation GPS,Boisson gratuite,Ponctualité,Conduite souple,Connectivité,Animaux acceptés,Assistance bagages,Sièges inclinables,Éclairage tamisé,Silence,Vue panoramique,Espace de rangement,Langue parlée,Cuisine,Wi-Fi gratuit,Sport,Confort,Chauffeur expérimenté",Planner,Buea
12,Limbe,"Cuisine,Sièges inclinables,Conversation,Vue panoramique,Wi-Fi gratuit,Assistance bagages,Éclairage tamisé,Sport,Ambiance chaleureuse,Boisson gratuite,Conduite souple,Navigation GPS,Espace de rangement,Ponctualité,Chauffeur expérimenté",Planner,Bertoua
918,Campo,"Conduite souple,Vue panoramique,Assistance bagages,Chauffeur expérimenté,Ambiance chaleureuse,Espace de rangement,Boisson gratuite,Connectivité,Cuisine,Confort,Conversation,Navigation GPS,Ponctualité,Wi-Fi gratuit,Animaux acceptés",Traveler,Mbouda
1305,Boutours,"Ponctualité,Vue panoramique,Climatisation,Connectivité,Ambiance chaleureuse,Animaux acceptés,Boisson gratuite,Confort,Silence,Sièges inclinables,Conversation,Langue parlée,Éclairage tamisé,Chauffeur expérimenté,Wi-Fi gratuit,Cuisine,Musique,Assistance bagages,Navigation GPS,Espace de rangement",Traveler,Bandjoun
1044,Figuif,"Ponctualité,Ambiance chaleureuse,Sport,Sièges inclinables,Éclairage tamisé,Conversation,Musique,Espace de rangement,Confort,Langue parlée,Silence,Cuisine,Climatisation,Conduite souple,Animaux acceptés,Assistance bagages,Vue panoramique,Chauffeur expérimenté",Planner,Bimbia
1144,Kumba,"Silence,Connectivité,Navigation GPS,Ambiance chaleureuse,Vue panoramique,Confort,Langue parlée,Assistance bagages,Animaux acceptés,Wi-Fi gratuit",Traveler,Mbouda
4804,Figuif,"Espace de rangement,Ponctualité,Chauffeur expérimenté,Connectivité,Boisson gratuite,Conduite souple,Sièges inclinables,Wi-Fi gratuit,Vue panoramique,Musique,Cuisine,Ambiance chaleureuse,Langue parlée,Sport,Conversation,Silence,Assistance bagages,Animaux acceptés,Confort",Planner,Guider
1623,Melong,"Sièges inclinables,Musique,Silence,Vue panoramique,Assistance bagages,Conduite souple,Éclairage tamisé,Ambiance chaleureuse,Navigation GPS,Chauffeur expérimenté,Conversation,Cuisine,Confort,Ponctualité,Boisson gratuite,Climatisation,Connectivité,Espace de rangement,Wi-Fi gratuit,Animaux acceptés",Planner,Douala
1308,Bimbia,"Confort,Wi-Fi gratuit,Cuisine,Espace de rangement,Chauffeur expérimenté,Connectivité,Conversation,Ponctualité,Conduite souple,Climatisation,Navigation GPS,Animaux acceptés,Langue parlée,Sport,Éclairage tamisé,Assistance bagages,Silence",Traveler,Edéa
3744,Beti,"Éclairage tamisé,Ambiance chaleureuse,Cuisine,Navigation GPS,Espace de rangement,Boisson gratuite,Confort,Animaux acceptés,Ponctualité,Sport,Musique,Connectivité,Chauffeur expérimenté",Traveler,Bonaberi
979,Buea,"Sport,Cuisine,Chauffeur expérimenté,Musique,Confort,Climatisation,Conversation,Silence,Conduite souple,Langue parlée,Ambiance chaleureuse,Sièges inclinables,Éclairage tamisé,Ponctualité,Connectivité,Animaux acceptés,Wi-Fi gratuit,Vue panoramique,Navigation GPS,Espace de rangement",Traveler,Bonamoussadi
3543,Buea,"Éclairage tamisé,Conversation,Silence,Ambiance chaleureuse,Assistance bagages,Animaux acceptés,Langue parlée,Conduite souple,Cuisine,Climatisation,Connectivité,Boisson gratuite,Musique,Vue panoramique,Ponctualité,Sport,Chauffeur expérimenté,Navigation GPS,Espace de rangement,Confort",Planner,Bertoua
1381,Limbe,"Climatisation,Cuisine,Ponctualité,Ambiance chaleureuse,Animaux acceptés,Éclairage tamisé,Boisson gratuite",Planner,Bamenda
1587,Kousseri,"Musique,Silence,Boisson gratuite,Confort,Ponctualité,Ambiance chaleureuse,Vue panoramique",Traveler,Banga Bakundu
2260,Bali,"Connectivité,Musique,Chauffeur expérimenté,Silence,Wi-Fi gratuit,Ponctualité",Planner,Meiganga
3635,Bafia,"Conversation,Assistance bagages,Boisson gratuite,Langue parlée,Chauffeur expérimenté",Planner,Figuif
3623,Muyuka,"Connectivité,Silence,Langue parlée,Navigation GPS",Traveler,Meiganga
2418,Bonabéri,"Animaux acceptés,Éclairage tamisé,Ponctualité,Sièges inclinables,Climatisation,Conversation,Vue panoramique,Assistance bagages,Chauffeur expérimenté,Confort,Langue parlée,Musique,Wi-Fi gratuit,Connectivité,Espace de rangement,Ambiance chaleureuse",Planner,Bonakouamouang
442,Bonaberi,Chauffeur expérimenté,Planner,Bimbia
2141,Garoua,"Animaux acceptés,Assistance bagages,Langue parlée,Climatisation,Éclairage tamisé,Chauffeur expérimenté,Navigation GPS,Confort,Silence,Sport",Planner,Meiganga
2950,Bertoua,"Musique,Sport,Climatisation,Navigation GPS",Planner,Bertoua
3868,Belo,"Éclairage tamisé,Langue parlée,Conduite souple,Animaux acceptés,Silence,Ambiance chaleureuse,Musique,Navigation GPS,Confort,Connectivité,Sport",Planner,Mbandjock
1931,Yagoua,"Assistance bagages,Ponctualité,Musique,Wi-Fi gratuit,Climatisation,Sport,Chauffeur expérimenté,Éclairage tamisé,Conduite souple,Langue parlée,Connectivité,Cuisine,Vue panoramique,Conversation,Espace de rangement,Boisson gratuite,Animaux acceptés,Silence,Sièges inclinables",Traveler,Bafoussam
2086,Kribi,"Conversation,Silence,Conduite souple,Animaux acceptés,Connectivité,Sport,Cuisine,Musique,Confort,Vue panoramique,Navigation GPS,Sièges inclinables,Ambiance chaleureuse,Ponctualité,Climatisation,Langue parlée,Chauffeur expérimenté",Traveler,Beti
1404,Bonabéri,"Connectivité,Assistance bagages,Musique,Sport,Ponctualité,Conduite souple,Confort,Éclairage tamisé",Planner,Nkongsamba
901,Yagoua,"Connectivité,Boisson gratuite,Silence,Espace de rangement,Climatisation,Sièges inclinables,Vue panoramique,Langue parlée,Éclairage tamisé,Cuisine,Musique,Ponctualité,Conversation",Planner,Kousseri
4711,Nkongsamba,"Boisson gratuite,Navigation GPS,Wi-Fi gratuit,Cuisine,Espace de rangement,Conduite souple,Langue parlée,Climatisation,Conversation,Silence,Ambiance chaleureuse,Assistance bagages,Chauffeur expérimenté,Musique,Animaux acceptés,Connectivité,Sièges inclinables,Sport",Planner,Campo
